split,method,seed,episodes,success_rate,success_ci95,energy_mean,energy_ci95,energy_regret_mean,energy_regret_ci95,final_distance_mean,final_distance_ci95,normalized_progress_mean,normalized_progress_ci95,failure_rate,failure_ci95,normal_impulse_mean,token_uncertainty_mean,robust_anchor_weight_mean
nominal,rc_fev_v5,6,20,0.700000,0.206058,0.107632,0.013804,0.016147,0.008834,0.057033,0.016085,0.826374,0.052951,0.000000,0.000000,0.250579,0.106402,0.456202
nominal,rc_fev_v5,7,20,0.800000,0.179862,0.109583,0.012844,0.007940,0.007058,0.053691,0.018366,0.842911,0.053249,0.000000,0.000000,0.310619,0.104789,0.454102
nominal,robust_domain_randomized_mpc,0,20,0.750000,0.194706,0.112897,0.012334,0.010561,0.007255,0.048372,0.015547,0.848212,0.047803,0.000000,0.000000,0.309100,0.000000,0.000000
nominal,robust_domain_randomized_mpc,1,20,0.850000,0.160559,0.106254,0.014777,0.023723,0.012056,0.050048,0.010482,0.841716,0.034327,0.000000,0.000000,0.312159,0.000000,0.000000
nominal,robust_domain_randomized_mpc,2,20,0.800000,0.179862,0.117247,0.013492,0.017520,0.009703,0.050238,0.014181,0.843894,0.043805,0.000000,0.000000,0.371386,0.000000,0.000000
nominal,robust_domain_randomized_mpc,3,20,0.550000,0.223700,0.116298,0.011274,0.020192,0.006695,0.074426,0.015053,0.787190,0.041379,0.000000,0.000000,0.360825,0.000000,0.000000
nominal,robust_domain_randomized_mpc,4,20,0.650000,0.214472,0.115021,0.011456,0.015532,0.006347,0.060167,0.015441,0.810769,0.049502,0.000000,0.000000,0.312404,0.000000,0.000000
nominal,robust_domain_randomized_mpc,5,20,0.600000,0.220285,0.122635,0.026782,0.024319,0.021566,0.062128,0.014753,0.824142,0.037142,0.050000,0.098000,0.349053,0.000000,0.000000
nominal,robust_domain_randomized_mpc,6,20,0.800000,0.179862,0.103814,0.014066,0.012329,0.008560,0.046641,0.014586,0.861878,0.044100,0.000000,0.000000,0.286196,0.000000,0.000000
nominal,robust_domain_randomized_mpc,7,20,0.750000,0.194706,0.109403,0.012716,0.007761,0.007081,0.057843,0.019746,0.832410,0.055513,0.000000,0.000000,0.311932,0.000000,0.000000
nominal,source_action_transfer,0,20,0.750000,0.194706,0.120856,0.012914,0.018520,0.008125,0.047083,0.016283,0.851630,0.052035,0.000000,0.000000,0.349621,0.000000,0.000000
nominal,source_action_transfer,1,20,0.800000,0.179862,0.104559,0.012968,0.022028,0.008310,0.044748,0.015679,0.860166,0.049590,0.000000,0.000000,0.350854,0.000000,0.000000
nominal,source_action_transfer,2,20,0.750000,0.194706,0.119204,0.010600,0.019477,0.008913,0.056701,0.018088,0.823985,0.053944,0.000000,0.000000,0.390664,0.000000,0.000000
nominal,source_action_transfer,3,20,0.650000,0.214472,0.117582,0.013273,0.021476,0.007370,0.065826,0.018253,0.813395,0.047175,0.000000,0.000000,0.349533,0.000000,0.000000
nominal,source_action_transfer,4,20,0.700000,0.206058,0.116828,0.006408,0.017339,0.006495,0.047610,0.015712,0.848613,0.051238,0.000000,0.000000,0.329681,0.000000,0.000000
nominal,source_action_transfer,5,20,0.900000,0.134896,0.114628,0.009550,0.016311,0.008320,0.037307,0.013544,0.885800,0.046660,0.000000,0.000000,0.347726,0.000000,0.000000
nominal,source_action_transfer,6,20,0.550000,0.223700,0.115505,0.017008,0.024020,0.011035,0.066682,0.020590,0.797013,0.065566,0.000000,0.000000,0.258654,0.000000,0.000000
nominal,source_action_transfer,7,20,0.650000,0.214472,0.123156,0.010400,0.021514,0.008996,0.058751,0.020914,0.822176,0.065772,0.000000,0.000000,0.352731,0.000000,0.000000
